2021-05-20 18:02:34,911 INFO [dump-all-ok] billbear-filecenter+DEFAULT_GROUP, 1611058496000, length=301, md5=ba27cdf11cab47887efc3a97eecc0ee9

2021-05-20 18:02:34,912 WARN [dump-ignore] ignore to save cache file. groupKey=billbear-common-config.yaml+DEFAULT_GROUP+test, md5=192fdc3c053ee0c7a41b712233876a85, lastModifiedOld=1620996505000, lastModifiedNew=1620996505000

2021-05-20 18:02:34,913 INFO [dump-all-ok] billbear-common-config.yaml+DEFAULT_GROUP, 1620996505000, length=1792, md5=192fdc3c053ee0c7a41b712233876a85

2021-05-20 18:02:34,914 WARN [dump-ignore] ignore to save cache file. groupKey=billbear-mall-goods+DEFAULT_GROUP+dev, md5=9384c34119fa888249c64e74cf257d82, lastModifiedOld=1611069816000, lastModifiedNew=1611069816000

2021-05-20 18:02:34,914 INFO [dump-all-ok] billbear-mall-goods+DEFAULT_GROUP, 1611069816000, length=1216, md5=9384c34119fa888249c64e74cf257d82

2021-05-20 18:02:34,915 WARN [dump-ignore] ignore to save cache file. groupKey=billbear-common-config.yaml+DEFAULT_GROUP+prod, md5=f945cb28cb3616b5131f47bc84aa811f, lastModifiedOld=1618571516000, lastModifiedNew=1618571516000

2021-05-20 18:02:34,916 INFO [dump-all-ok] billbear-common-config.yaml+DEFAULT_GROUP, 1618571516000, length=1941, md5=f945cb28cb3616b5131f47bc84aa811f

2021-05-20 18:02:34,916 WARN [dump-ignore] ignore to save cache file. groupKey=billbear-foodie-first-merchant+DEFAULT_GROUP+dev, md5=e1b739b8a92a50da2c54b4fe89ff77bf, lastModifiedOld=1612517017000, lastModifiedNew=1612517017000

2021-05-20 18:02:34,917 INFO [dump-all-ok] billbear-foodie-first-merchant+DEFAULT_GROUP, 1612517017000, length=1772, md5=e1b739b8a92a50da2c54b4fe89ff77bf

2021-05-20 18:02:34,917 WARN [dump-ignore] ignore to save cache file. groupKey=billbear-foodie-first-admin+DEFAULT_GROUP+dev, md5=8654922af8107e201de116d628e9578f, lastModifiedOld=1614692485000, lastModifiedNew=1614692485000

2021-05-20 18:02:34,918 INFO [dump-all-ok] billbear-foodie-first-admin+DEFAULT_GROUP, 1614692485000, length=1643, md5=8654922af8107e201de116d628e9578f

2021-05-20 18:02:34,919 WARN [dump-ignore] ignore to save cache file. groupKey=billbear-foodie-first-merchant+DEFAULT_GROUP+test, md5=e5a7b23fa4fbfe036959cfd55a09f7af, lastModifiedOld=1616136634000, lastModifiedNew=1616136634000

2021-05-20 18:02:34,919 INFO [dump-all-ok] billbear-foodie-first-merchant+DEFAULT_GROUP, 1616136634000, length=1772, md5=e5a7b23fa4fbfe036959cfd55a09f7af

